Timestamp,LatencyMs,Tick,Configuration
12.339,13.692,1874,Oculus Quest_Android
12.354,14.137,1878,Oculus Quest_Android
12.367,13.811,1881,Oculus Quest_Android
12.381,13.514,1884,Oculus Quest_Android
12.395,14.289,1888,Oculus Quest_Android
12.409,13.450,1891,Oculus Quest_Android
12.423,14.317,1894,Oculus Quest_Android
12.436,13.463,1898,Oculus Quest_Android
12.451,14.182,1901,Oculus Quest_Android
12.464,13.756,1904,Oculus Quest_Android
12.479,14.123,1908,Oculus Quest_Android
12.492,13.883,1911,Oculus Quest_Android
12.506,13.921,1915,Oculus Quest_Android
12.520,13.861,1918,Oculus Quest_Android
12.527,14.007,1921,Oculus Quest_Android
12.541,13.862,1925,Oculus Quest_Android
12.555,14.316,1928,Oculus Quest_Android
12.569,13.518,1931,Oculus Quest_Android
12.583,14.182,1935,Oculus Quest_Android
12.597,13.661,1938,Oculus Quest_Android
12.611,14.063,1942,Oculus Quest_Android
12.625,13.701,1945,Oculus Quest_Android
12.639,14.007,1948,Oculus Quest_Android
12.661,13.777,1952,Oculus Quest_Android
12.676,15.485,1955,Oculus Quest_Android
12.691,14.713,1959,Oculus Quest_Android
12.704,14.763,1963,Oculus Quest_Android
12.719,13.692,1966,Oculus Quest_Android
12.732,14.021,1969,Oculus Quest_Android
12.745,13.324,1973,Oculus Quest_Android
12.759,13.726,1976,Oculus Quest_Android
12.772,13.136,1979,Oculus Quest_Android
12.785,13.073,1982,Oculus Quest_Android
12.798,13.652,1985,Oculus Quest_Android
12.812,13.211,1989,Oculus Quest_Android
12.826,13.602,1992,Oculus Quest_Android
12.839,13.909,1995,Oculus Quest_Android
12.853,13.841,1999,Oculus Quest_Android
12.867,13.908,2002,Oculus Quest_Android
12.881,13.684,2005,Oculus Quest_Android
12.895,14.498,2009,Oculus Quest_Android
12.909,13.423,2012,Oculus Quest_Android
12.923,14.344,2015,Oculus Quest_Android
12.937,13.465,2019,Oculus Quest_Android
12.951,13.994,2022,Oculus Quest_Android
12.964,13.940,2025,Oculus Quest_Android
12.979,13.900,2029,Oculus Quest_Android
12.992,13.817,2032,Oculus Quest_Android
13.006,13.755,2035,Oculus Quest_Android
13.020,14.072,2039,Oculus Quest_Android
13.034,14.058,2042,Oculus Quest_Android
13.048,13.517,2045,Oculus Quest_Android
13.061,14.026,2049,Oculus Quest_Android
13.076,13.822,2052,Oculus Quest_Android
13.090,14.100,2055,Oculus Quest_Android
13.104,14.113,2059,Oculus Quest_Android
13.117,13.507,2062,Oculus Quest_Android
13.131,14.026,2065,Oculus Quest_Android
13.145,13.930,2069,Oculus Quest_Android
13.159,13.926,2072,Oculus Quest_Android
13.173,13.897,2075,Oculus Quest_Android
13.187,13.901,2079,Oculus Quest_Android
13.201,13.776,2082,Oculus Quest_Android
13.215,13.765,2085,Oculus Quest_Android
13.228,14.299,2089,Oculus Quest_Android
13.242,13.639,2092,Oculus Quest_Android
13.256,13.892,2095,Oculus Quest_Android
13.270,13.729,2099,Oculus Quest_Android
13.285,14.132,2102,Oculus Quest_Android
13.298,13.806,2105,Oculus Quest_Android
13.312,13.928,2109,Oculus Quest_Android
13.326,14.054,2112,Oculus Quest_Android
13.340,13.779,2115,Oculus Quest_Android
13.354,13.901,2119,Oculus Quest_Android
13.367,13.768,2122,Oculus Quest_Android
13.382,13.895,2125,Oculus Quest_Android
13.395,13.913,2129,Oculus Quest_Android
13.409,13.899,2132,Oculus Quest_Android
13.423,14.092,2135,Oculus Quest_Android
13.437,13.494,2139,Oculus Quest_Android
13.451,14.207,2142,Oculus Quest_Android
13.464,13.807,2145,Oculus Quest_Android
13.479,13.998,2149,Oculus Quest_Android
13.493,14.536,2152,Oculus Quest_Android
13.506,13.457,2155,Oculus Quest_Android
13.520,13.577,2159,Oculus Quest_Android
13.534,13.722,2162,Oculus Quest_Android
13.548,13.827,2165,Oculus Quest_Android
13.562,14.222,2169,Oculus Quest_Android
13.576,13.594,2172,Oculus Quest_Android
13.590,14.067,2175,Oculus Quest_Android
13.604,13.699,2179,Oculus Quest_Android
13.618,14.039,2182,Oculus Quest_Android
13.631,13.824,2185,Oculus Quest_Android
13.646,14.051,2189,Oculus Quest_Android
13.659,13.829,2192,Oculus Quest_Android
13.673,13.736,2195,Oculus Quest_Android
13.687,14.260,2199,Oculus Quest_Android
13.701,13.818,2202,Oculus Quest_Android
13.715,13.565,2205,Oculus Quest_Android
13.729,14.146,2209,Oculus Quest_Android
13.743,13.687,2212,Oculus Quest_Android
13.756,13.898,2215,Oculus Quest_Android
13.770,13.855,2219,Oculus Quest_Android
13.784,13.947,2222,Oculus Quest_Android
13.798,13.935,2225,Oculus Quest_Android
13.812,13.794,2228,Oculus Quest_Android
13.826,14.159,2232,Oculus Quest_Android
13.839,13.627,2235,Oculus Quest_Android
13.854,14.123,2238,Oculus Quest_Android
13.867,13.761,2242,Oculus Quest_Android
13.882,13.907,2245,Oculus Quest_Android
13.895,14.109,2248,Oculus Quest_Android
13.909,13.469,2252,Oculus Quest_Android
13.923,14.158,2255,Oculus Quest_Android
13.937,13.766,2258,Oculus Quest_Android
13.951,13.858,2261,Oculus Quest_Android
13.964,13.745,2265,Oculus Quest_Android
13.981,14.116,2268,Oculus Quest_Android
13.995,15.991,2272,Oculus Quest_Android
14.008,13.397,2275,Oculus Quest_Android
14.026,14.320,2278,Oculus Quest_Android
14.041,17.508,2283,Oculus Quest_Android
14.054,14.291,2286,Oculus Quest_Android
14.069,13.732,2289,Oculus Quest_Android
14.084,14.487,2293,Oculus Quest_Android
14.098,15.358,2296,Oculus Quest_Android
14.112,13.286,2300,Oculus Quest_Android
14.126,14.234,2303,Oculus Quest_Android
14.141,13.581,2306,Oculus Quest_Android
14.159,15.881,2310,Oculus Quest_Android
14.178,18.523,2314,Oculus Quest_Android
14.201,18.720,2319,Oculus Quest_Android
14.226,22.607,2324,Oculus Quest_Android
14.241,25.360,2330,Oculus Quest_Android
14.256,15.360,2334,Oculus Quest_Android
14.270,14.560,2337,Oculus Quest_Android
14.286,14.388,2341,Oculus Quest_Android
14.302,15.381,2344,Oculus Quest_Android
14.317,16.299,2348,Oculus Quest_Android
14.323,14.880,2352,Oculus Quest_Android
14.333,9.306,2354,Oculus Quest_Android
14.347,13.849,2357,Oculus Quest_Android
14.361,14.270,2361,Oculus Quest_Android
14.375,13.155,2364,Oculus Quest_Android
14.389,14.036,2367,Oculus Quest_Android
14.404,14.021,2370,Oculus Quest_Android
14.417,13.887,2374,Oculus Quest_Android
